"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","SDI Invoice Delivery Status","SDI Invoice Error Code","SDI Invoice Error Description","SDI Invoice Status Last Updated Date","EInvoice URL"
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,402-0139046-7184303,"30-Jun-2021 UTC",31578010583302,31578010583302,B07RQVSG2Z,HE-1YX5-DPFG,1,"30-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-299","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab8ab96a4-4471-4760-9e59-c4e6096c66b3&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"Noisy le grand",,FR,93160,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,407-9334105-9719543,"23-Jun-2021 UTC",29731021809302,29731021809302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-109","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac1ffe953-87e9-4617-9b51-0a09ec1b4ecc&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"Serres Castet",,FR,64121,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,406-8775040-6849159,"23-Jun-2021 UTC",31071345888302,31071345888302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-102","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa743511d-eb35-43fb-bf42-606f9d3cadba&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"VERNET LA VARENNE",,FR,63580,802500000,,true,,,,,,,
FR,16912242125,"26-Jun-2021 UTC",SHIPMENT,FALSE,171-8080554-2804344,"27-Jun-2021 UTC",27545329945302,27545329945302,B07RQVSG2Z,HE-1YX5-DPFG,1,"26-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-208","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a31af6926-fa81-4430-895d-3e6132fd34a8&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Bruxelles,,BE,1180,800560000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,408-2662663-0242752,"18-Jun-2021 UTC",26289517285302,26289517285302,B08HKGXFNX,PhotoMagnet10,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-6,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3add1b9fb9-a170-4c94-bcbb-c41852b35d09&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Lomener,Ploemeur,FR,56270,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,406-5731905-5499557,"24-Jun-2021 UTC",28567058794302,28567058794302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,2.99,0.50,2.49,-2.99,-0.50,-2.49,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-146","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a71c1c766-3c5d-40b5-82ea-58d5159f1406&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,Luxembourg,,LU,L-1543,804420000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,406-2166945-6813961,"25-Jun-2021 UTC",28569286139302,28569286139302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-182","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3adb0aabf6-e9d9-48f2-a7aa-2ae3d0e29764&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"Epinay sous senart",,FR,91860,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,406-0349144-3851562,"28-Jun-2021 UTC",31111051385302,31111051385302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-232","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a623c1c1e-45bf-484f-ba67-ff420d59c011&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Asnieres Sur Seine",,FR,92600,802500000,,true,,,,,,,
FR,16912242125,"19-Jun-2021 UTC",SHIPMENT,FALSE,402-6962225-4917908,"19-Jun-2021 UTC",26299097217302,26299097217302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"19-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,14.90,2.48,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-34,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3acf96dfe0-22aa-4a59-a77b-a81d3dc9a3ce&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"Livry gargan",,FR,93190,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,405-9179904-4200341,"27-Jun-2021 UTC",28590750344302,28590750344302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-216","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac7b45b69-a591-482f-a443-74386a37b517&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"St Laurent en gâtines",,FR,37380,802500000,,true,,,,,,,
FR,16912242125,"28-Jun-2021 UTC",SHIPMENT,FALSE,407-6234472-7634734,"29-Jun-2021 UTC",27562673809302,27562673809302,B08HKGXFNX,PhotoMagnet10,1,"28-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-255","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a4d7e662b-5eb6-47cd-8a8e-8644c0d2f857&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Vitry en artois",France,FR,62490,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,406-9414880-9847551,"18-Jun-2021 UTC",31026182182302,31026182182302,B07RQVSG2Z,HE-1YX5-DPFG,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-3,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a8c58db65-10cd-4b67-94a3-9eadfac02393&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,Arnouville,,FR,95400,802500000,,true,,,,,,,
FR,16912242125,"19-Jun-2021 UTC",SHIPMENT,FALSE,407-5216543-3162768,"19-Jun-2021 UTC",31035645757302,31035645757302,B07RQVSG2Z,HE-1YX5-DPFG,1,"19-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-28,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a7494edc7-1737-4951-892f-db652ad9cc28&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,FRANCHEVILLE,,FR,69340,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,407-2036495-8674708,"28-Jun-2021 UTC",26372167311302,26372167311302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-236","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae25d8ab0-a47a-42ea-b45a-c48cf6489acd&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"St Apollinaire",,FR,21850,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,407-5033358-0021129,"18-Jun-2021 UTC",27473264830302,27473264830302,B07RQVSG2Z,HE-1YX5-DPFG,2,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-8,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af15a78bd-8acb-4ded-8a86-8c308026e150&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,Auxerre,,FR,89000,802500000,,true,,,,,,,
FR,16912242125,"28-Jun-2021 UTC",SHIPMENT,FALSE,408-9545748-2383538,"29-Jun-2021 UTC",31117904140302,31117904140302,B07XWRQ3BN,"Kalibel-CeintureSecuriteGrossesseX2",1,"28-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,39.90,6.65,33.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-254","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5d27ec07-f194-4ef6-ad13-e7b736905e35&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"LE CHESNAY Rocquencourt",,FR,78150,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,403-2949416-7175556,"29-Jun-2021 UTC",26375967930302,26375967930302,B07RQVSG2Z,HE-1YX5-DPFG,1,"28-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-258","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abaab139a-d232-4114-b756-2f1fb51ed58e&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Viry Chatillon",,FR,91170,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,407-2604118-5983533,"30-Jun-2021 UTC",27567550343302,27567550343302,B07RQVSG2Z,HE-1YX5-DPFG,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,4.99,0.83,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-295","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac35ba5fe-63d8-4253-ac1e-071311e3e454&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,Sevran,,FR,93270,802500000,,true,,,,,,,
FR,16912242125,"21-Jun-2021 UTC",SHIPMENT,FALSE,404-0285129-0149979,"22-Jun-2021 UTC",31066593078302,31066593078302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-95,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a05f8ef71-93e0-4d3b-8a7f-bbe52f9b0684&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,Nantes,,FR,44300,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,405-4063371-8145103,"24-Jun-2021 UTC",31507092057302,31507092057302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-158","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac9b02536-0d2c-42f7-ab1f-f44ccf7918b1&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Le Mans",,FR,72000,802500000,,true,,,,,,,
FR,16912242125,"19-Jun-2021 UTC",SHIPMENT,FALSE,407-0129315-0434778,"20-Jun-2021 UTC",29703349580302,29703349580302,B07RQVSG2Z,HE-1YX5-DPFG,1,"19-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,2.49,0.42,2.07,-2.49,-0.42,-2.07,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-41,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3a428f7d-b5df-4953-9de2-14b727a06603&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,Paris,,FR,75019,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,406-8811227-9906756,"22-Jun-2021 UTC",29733111759302,29733111759302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",2,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,29.80,4.96,24.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-100","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab9c74509-9030-42f1-be60-867fa1796eff&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,chaumontel,,FR,95270,802500000,,true,,,,,,,
ES,16912242125,"19-Jun-2021 UTC",SHIPMENT,FALSE,408-0110067-3050753,"19-Jun-2021 UTC",29704888088302,29704888088302,B08HKGXFNX,PhotoMagnet10,1,"19-Jun-2021 UTC",0.00,A_GEN_STANDARD,EUR,VAT,NonTaxable,,Seller,ShipTo,Country,SPAIN,14.90,0.00,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,,0.00,DOC-168086141-2021-3,"https://www.Amazon.es/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad34a7574-aac1-41e2-a248-ee1924bbfc04&t=EU_3P_Supplier_Forward",false,Barcelona,Barcelona,ES,08820,807240000,Madrid,Madrid,ES,28045,807240000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,404-8623263-9116361,"18-Jun-2021 UTC",28510876678302,28510876678302,B07RQVSG2Z,HE-1YX5-DPFG,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-2,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a69e77d6a-c0f1-44a3-bd52-054d10b0e53f&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,PARIS,,FR,75020,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,171-9523268-7963520,"19-Jun-2021 UTC",31032280246302,31032280246302,B086432Z18,Kalixo-PinceAretes,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,9.90,1.65,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-19,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a159e7e8c-0a28-49da-a038-55d1922199c2&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,martigues,,FR,13500,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,407-7045497-1039561,"19-Jun-2021 UTC",26292005529302,26292005529302,B07RQVSG2Z,HE-1YX5-DPFG,2,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,4.99,0.84,4.15,-4.99,-0.84,-4.15,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-32,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a9f7c7b5f-e775-4a94-80ef-d61da1f52718&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,Colombes,,FR,92700,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,407-5661546-8687549,"19-Jun-2021 UTC",27477103922302,27477103922302,B07RQVSG2Z,HE-1YX5-DPFG,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-18,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac00c5e77-d5a8-4de6-9485-0fafb214b88a&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"La Garenne Colombes",,FR,92250,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,407-1795424-6820351,"23-Jun-2021 UTC",27526546454302,27526546454302,B07RQVSG2Z,HE-1YX5-DPFG,1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-132","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae6530d57-322e-4fff-8811-0c36b9169fbf&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"St Maur Des Fosses",,FR,94100,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,171-5445946-2262731,"25-Jun-2021 UTC",26350145201302,26350145201302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,2.00,0.33,1.67,-2.00,-0.33,-1.67,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-177","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6f8695f5-2dff-4c46-9c5f-9bc1ff3b007a&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"L-0213 Oberkorn",,LU,0213,804420000,,true,,,,,,,
